seed,mode,world,policy,audit_intervention,delay,t_irrev,R,containment_strength,capture_threshold,permanence,collapse,capture_index,strict_zero_capture,resource_hhi,max_lineage_share,exploitative_strategy_mass,cooperative_strategy_mass,strategy_diversity,response_diversity,welfare,minimum_zone_welfare,neighbor_harm_volume,aid_interception_volume,extraction_volume,deception_level,catastrophe_recovery_rate,mutation_survival,containment_cost,false_containment,delayed_consequence_true_harm_mi,irreversible_failures,containment_events,mutation_events,selection_delta_seen,initial_exploitative_strategy_mass,exploit_payoff_total,coop_payoff_total,no_strategy_observation_asserted,capture_component_resource_concentration,capture_component_exploit_mass,capture_component_neighbor_harm,capture_component_aid_interception,capture_component_coop_loss
9607,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5021110902714551,0.0,0.16303844346016683,0.12949255012896843,0.24747575221801904,0.7525242477795315,0.3303418392273882,0.9973428349404028,0.9799536623276948,0.9151230458399375,0.38279114056711305,1.3650238619532178,0.84518205225578,0.13621429511972788,0.9829466969048237,478,0.009346962518741016,0.79,0.009957862630227934,1,95,478,1.0,0.1399619925689095,-67.01993341434465,1179.3135705643922,1.0,0.14836380671158778,0.4266823314103777,1.0,1.0,0.0
9608,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5541746610035867,0.0,0.235065348699659,0.24036904199071096,0.2615397496676467,0.7384602503295689,0.3279624205952547,0.8860574455438617,0.9488801283104868,0.6715769759763589,0.35893719518836675,1.3632530327664734,0.872182692251641,0.12218150435951494,0.9893875753975843,450,0.014777276431374036,0.8,0.008251142731227621,1,178,450,1.0,0.1586283056341368,-67.79369170858492,1008.50478554542,1.0,0.3541549645387083,0.450930602875253,1.0,1.0,0.0
9609,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.564939372759986,0.0,0.15072851631217787,0.10074796965492046,0.3936480792512349,0.6063519207460266,0.3534383641703401,0.9972704066293367,0.9291233530685332,0.8107628223123028,0.36428924633249643,1.4090215439627993,0.9174733100631575,0.1497297070021271,0.98491561077821,434,0.009422559828373865,0.73,0.010619773930879952,0,95,434,1.0,0.18422009110277357,52.43313142745483,1109.0808587612355,1.0,0.1131925862887622,0.6787035849159223,1.0,1.0,0.0
9610,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5318677240673492,0.0,0.15317734750182457,0.08334627816022866,0.3219540430838453,0.6780459569142603,0.3334936990579389,0.9971829708924438,0.911641675612243,0.7657296445798267,0.40184611524483005,1.3131607203363094,0.8682145118542689,0.12866375605124258,0.9725664698487172,467,0.009090358166609877,0.7,0.016656655700722344,1,93,467,1.0,0.12257854639497844,23.8510927787506,1081.7570176484764,1.0,0.12018924683060991,0.5550931777307678,1.0,1.0,0.0
9611,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.49475625091986897,0.0,0.149218788345699,0.1012336826853429,0.25023448287346906,0.7497655171243615,0.3427014187437276,0.9970568160876643,0.9568427843570606,0.8958665049760643,0.38884386730734866,1.4130750977286195,0.8915638698756965,0.13969366642319778,0.9841323574118381,514,0.00923380079164025,0.77,0.01119184128847745,1,99,514,1.0,0.12639115050242627,86.32245505353966,1144.8446065703424,1.0,0.10887907781310824,0.4314387635749467,1.0,1.0,0.0
9612,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.4460004374827863,0.0,0.1459291400894977,0.1250345941579304,0.1535235541975865,0.8464764457999988,0.2996257270849444,0.996336966930277,0.9853615430476954,0.9675061785436362,0.363399693541967,1.318602683789375,0.8596392110178295,0.1262995299463531,0.9867510667701553,489,0.008774901903445684,0.82,0.010308512241540934,0,91,489,1.0,0.12482968868319733,-44.04214392129985,1137.0621735341012,1.0,0.09948008279539028,0.2646957830992871,1.0,1.0,0.0
9613,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.4872064501595964,0.0,0.15840531218048243,0.11526049203914812,0.22263438087700294,0.7773656191199741,0.31257802166866244,0.996706005674802,0.9860885457175912,0.9735902420361467,0.38921373929830244,1.376388802039478,0.867217655522373,0.1343922511331899,0.9891991167640498,475,0.009322815688016992,0.8,0.010239248034973175,1,85,475,1.0,0.1627827165917159,-64.72047180388613,1123.5448798668028,1.0,0.13512628876963237,0.3838523808224189,1.0,1.0,0.0
9614,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5069571515876924,0.0,0.1359302832429436,0.09060136816135396,0.2928099531457114,0.7071900468506797,0.27110491863595176,0.9973131495972807,0.9869094722588508,0.9584706233284508,0.36553563164806585,1.3153029470459565,0.8210614988027707,0.1415719142148609,0.9877835259644159,426,0.010016869387597405,0.8,0.008341320530901903,1,104,426,1.0,0.20328634949889615,29.771718467194198,1094.821968274065,1.0,0.07091192037666426,0.5048447468029508,1.0,1.0,0.0
9615,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5300889486783593,0.0,0.19410972521125847,0.12528280577938572,0.2649738104339604,0.7350261895633243,0.353258377614277,0.8852496972596398,0.9825981418590067,0.9217961794649806,0.3677087552673516,1.3241437604415822,0.8297288308292469,0.12121917853182446,0.9750037226748207,485,0.014447946929631698,0.78,0.013281233709865814,2,175,485,1.0,0.15590831367890343,23.814025443558283,973.955757030169,1.0,0.23713889742899247,0.45685139729993174,1.0,1.0,0.0
9616,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.515072378149273,0.0,0.18208671964435988,0.14322650640238377,0.24952250117816188,0.7504774988193896,0.33551032031699624,0.8856415788906522,0.9678482816924103,0.8620946472752579,0.37403845192003415,1.3466486697696884,0.873615683243252,0.13136410216335928,0.9825846482075258,512,0.014039321956889167,0.79,0.006293501123404486,2,169,512,1.0,0.14025840099777045,36.98102163675315,1118.2389671824176,1.0,0.20278745295213937,0.43021120892786535,1.0,1.0,0.0
9617,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5048392139533929,0.0,0.1559046660143087,0.11024368218045975,0.2624153349682729,0.7375846650291176,0.31299684252240234,0.9973745710785225,0.9752212681827999,0.9050054798373228,0.3845934240832547,1.2335114912800327,0.836064628928115,0.1436036178283819,0.9804075176160669,466,0.009554847482916457,0.79,0.004830148542426497,1,96,466,1.0,0.15030713652774358,-144.45991004506126,1117.6391717670974,1.0,0.1279815854377074,0.4524402327039188,1.0,1.0,0.0
9618,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.4985496468048236,0.0,0.20635517224449795,0.20824011943267257,0.18369832755876564,0.8163016724391324,0.28137739110345517,0.8856655160086145,0.9753742519183093,0.8741852910629958,0.36645351377751356,1.3363628729981758,0.8526379584846034,0.11900109985589252,0.9859439662254511,497,0.014187476322953448,0.78,0.013735227443136735,2,176,497,1.0,0.11406139449306302,-85.69724675670466,1011.2681331219333,1.0,0.27212588895253387,0.31672125441166493,1.0,1.0,0.0
9619,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.47787588293172534,0.0,0.13425737004372398,0.07249215367135275,0.23474838362590655,0.7652516163719146,0.3331462382590007,0.997881906486373,0.9677656742166038,0.9309838686336657,0.3652674399791164,1.289852542453585,0.8469027554333128,0.13450280858740474,0.9833929830498236,485,0.008549582473647828,0.73,0.011541699980197708,1,87,485,1.0,0.12461957350245619,88.41332904821424,1153.9585917822094,1.0,0.06613216837889395,0.4047385924584596,1.0,1.0,0.0
9620,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.506581783827419,0.0,0.17869739104749505,0.150535009368632,0.23634788568452522,0.7636521143128474,0.3179213529696402,0.8858570040457441,0.982201859774422,0.9562341011553092,0.3587560272005015,1.3423213706335675,0.8244918065119964,0.12135440806722778,0.9827461030210387,462,0.014618192224648911,0.78,0.012757978721464574,2,181,462,1.0,0.14678448216815615,9.565976724789671,1014.4294099840454,1.0,0.193103656961097,0.40749635462849176,1.0,1.0,0.0
9621,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.4963943884732225,0.0,0.13277797054803275,0.07112058251949752,0.27503438363176486,0.7214064160337906,0.3488075385625113,0.9961108185849954,0.9590756193005683,0.8385818675201171,0.39425023217626354,1.3796989034858893,0.8587743149370651,0.13997093769207974,0.9774618442510882,499,0.008650728703289149,0.77,0.013715071819474749,0,89,499,1.0,0.13935035574499138,152.3579031792835,1172.0383370946859,1.0,0.061905312676919,0.4741972131582153,1.0,1.0,0.0
9622,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.49608443516537604,0.0,0.148104410116247,0.09580924526255728,0.25443668760730603,0.7455633123911392,0.3092327198269991,0.9971597113413045,0.9370004075038223,0.875004907631134,0.3868209261309191,1.3037374164765096,0.8683728834664484,0.1336004788981148,0.9716859563712287,508,0.008116056524697442,0.68,0.0049508375974747,1,74,508,1.0,0.09442525208425194,-11.231015656495604,1189.0916410605248,1.0,0.105695140014674,0.4386839441505277,1.0,1.0,0.0
9623,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.468329934810512,0.0,0.1377635566111477,0.07883657773296275,0.21040943592580874,0.7895905640714928,0.33364475510750896,0.9970688103833396,0.9866211032866524,0.9599072681871013,0.3893942451751278,1.3092731449985937,0.840537988327575,0.13077180571120517,0.9847956451940301,458,0.008659465049813003,0.78,0.017181730016630023,0,83,458,1.0,0.14595054545784614,56.872163373437296,1170.9683058892124,1.0,0.07614984428581884,0.36277488952725645,1.0,1.0,0.0
9624,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.4969979202331827,0.0,0.16048378976785807,0.10682711842765169,0.24021044908913422,0.7597895509083351,0.30850081127229223,0.8849286937586143,0.9758982412717185,0.9270649899181796,0.3581561889481328,1.364471212954852,0.8863672223523131,0.11120910257596345,0.9789654199611648,465,0.014193826216813473,0.74,0.007929254837486802,2,180,465,1.0,0.142763197610287,1.009409139275025,1063.4414091666195,1.0,0.1410647961621342,0.41415594670540384,1.0,1.0,0.0
9600,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.523380856737213,0.0,0.15936246115836158,0.08305296495931237,0.29632083317984764,0.7036791668179966,0.3271828357893212,0.9956613489788038,0.9499141755239245,0.8924869791830717,0.3836394988453397,1.2964717564729742,0.9006526101744511,0.1342964729882271,0.9769160431431845,500,0.009017232142982274,0.68,0.01043550309574007,1,91,500,1.0,0.13283289302368317,68.23769148868898,1135.8212433258925,1.0,0.13786100013500138,0.5108979882411167,1.0,1.0,0.0
9601,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5082935572063819,0.0,0.15346585478681707,0.1174872415426419,0.2727461920395453,0.7272538079581581,0.35561477502251976,0.9963605155541742,0.937033409150643,0.8422135446077724,0.36508170432153636,1.378912512833696,0.85258975189913,0.1499273077197466,0.9776582960913189,435,0.00941507367144851,0.8,0.01950333396997057,0,96,435,1.0,0.13636744273582185,-130.9458286784576,1095.25381328343,1.0,0.1210135533591599,0.4702520552405954,1.0,1.0,0.0
9602,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.4914635134650034,0.0,0.1383436533870212,0.08468101442051916,0.2575736820305056,0.74242631796787,0.32288156959824604,0.9961900147022084,0.9609332243343935,0.9358772545537072,0.3917487007091421,1.3385614018120666,0.8472998869093176,0.13222578419152342,0.9679721614570378,530,0.007185442190532636,0.65,0.004312508784925274,0,64,530,1.0,0.09861263396601838,55.88827758261567,1232.293477857028,1.0,0.07780726364545743,0.44409255522500973,1.0,1.0,0.0
9603,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5211163196123539,0.0,0.170263159602587,0.1279372878176972,0.2774368519775053,0.7225631480207152,0.29444479696072,0.8863823401420734,0.9434238323909153,0.8989717279526473,0.4049321111034182,1.1907678082443958,0.7671590982171945,0.1220546668172027,0.9767978291859242,516,0.01364189943489937,0.66,0.0013202928850445674,2,159,516,1.0,0.10964154878610537,115.09804983440519,1137.6733769039042,1.0,0.1690058528327883,0.47833939996121605,1.0,1.0,0.0
9604,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5059517898550939,0.0,0.14492669971240235,0.09264741452877698,0.27901371668427843,0.7209862833127545,0.34330318221534606,0.9971296488904753,0.9642773060256667,0.8741032210025662,0.3839573772878366,1.383350117335265,0.9034268173950124,0.1443403654414533,0.9880174864558469,466,0.009571339349673863,0.79,0.005937037322594299,1,102,466,1.0,0.17065232069401434,24.1970230366401,1130.081306536806,1.0,0.09661596743226071,0.4810581322142732,1.0,1.0,0.0
9605,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.4800080941866429,0.0,0.1559413501790093,0.11780329459574612,0.21093167974310922,0.7890683202549797,0.3144384348325983,0.9969026603178358,0.9727093160757795,0.9345936477579361,0.39148384617065324,1.3507675121006233,0.8953126531516279,0.12673985277732744,0.9777915021644128,584,0.007998939434135781,0.74,0.00722372430628964,1,75,584,1.0,0.10801761687205481,37.68082821354629,1228.528179177887,1.0,0.12808639733685204,0.3636753099019125,1.0,1.0,0.0
9606,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5113209726253712,0.0,0.140199454903174,0.10112313966100087,0.296290660970236,0.7037093390275935,0.28778612702112727,0.9972445512741493,0.9312931840237272,0.7821118879208026,0.41296287061014375,1.2639265499346588,0.8306223888911994,0.13920404811549467,0.9824083158933599,540,0.008302012188779212,0.73,0.01389117333924649,0,82,540,1.0,0.1336176773762187,17.106461226217778,1222.655297538398,1.0,0.0831095536916083,0.510845967190062,1.0,1.0,0.0
9607,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5487722410607662,0.0,0.15689664018957647,0.10203560592155667,0.35212787168289134,0.6478721283152536,0.33304486342951045,0.9972616222365625,0.9334022132306102,0.7971690081269308,0.39056265455255534,1.3751271562621261,0.8499703586485683,0.13479200629642754,0.9823021768783613,493,0.008714148147387165,0.65,0.013323835551248482,1,87,493,1.0,0.12523463512679253,52.62832184703909,1111.3744796085593,1.0,0.1308157973670439,0.6071170201429161,1.0,1.0,0.0
9608,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5450563668245433,0.0,0.16337337610953784,0.12485075894756904,0.335997729097786,0.664002270900154,0.34233756227810663,0.9969022184447878,0.9161561536779745,0.8214200721102038,0.39626548407362205,1.3540440655671,0.8839238092837347,0.13372318375881964,0.9719597684531598,488,0.009105570819713199,0.7,0.008413807123154171,1,95,488,1.0,0.13429217916130584,-5.301273460592993,1161.891420961289,1.0,0.1493207571383621,0.5793064294789415,1.0,1.0,0.0
9609,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5947682737098396,0.0,0.16513199599501077,0.12977890767314643,0.43668259848889623,0.5633174015087796,0.34186826599347253,0.9976453240094865,0.9420972709593755,0.876150800912454,0.3630717634511177,1.3910105233012573,0.911038456083298,0.14959857109231509,0.9813222925916905,412,0.009220807516903361,0.67,0.005345412628038639,0,93,412,1.0,0.17101524137980093,89.68941939984599,1129.7000418851721,1.0,0.15434538538257048,0.7529010318774073,1.0,1.0,0.0
9610,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.502400896318827,0.0,0.15722418385662412,0.09494791903727902,0.2556464680652492,0.7443535319322817,0.30487037887703866,0.9971272139933816,0.9780952409850386,0.9318417456013197,0.38132231694282126,1.25932633668989,0.8444992083406616,0.12093044195590158,0.9825300517833382,482,0.009300895497427448,0.72,0.005050492020088111,1,91,482,1.0,0.1422614337326733,-55.14074449419185,1104.2632594501915,1.0,0.1317516364157515,0.4407697725262918,1.0,1.0,0.0
9611,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.4936431684177721,0.0,0.15204954026743886,0.09959364658240909,0.24424305743326843,0.7557569425642032,0.3657263530468579,0.9966323677667679,0.9605148048922048,0.8772601347525661,0.38312578137742603,1.4223415821631957,0.8894871211847408,0.14327432905651485,0.9900045544802378,486,0.009786241164664183,0.81,0.010723639056337267,2,109,486,1.0,0.14330338402348505,6.011841548786901,1105.7807054451764,1.0,0.11696694044665074,0.42110871971253183,1.0,1.0,0.0
9612,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.48885610229052867,0.0,0.14434354800039784,0.08692280740361767,0.24436050834596254,0.7556394916512694,0.32430213570495636,0.9963677460404445,0.9781742233909451,0.9002765480978291,0.37936079107173026,1.3565545463450968,0.8750484000634784,0.13262485912274619,0.9746447076298294,455,0.009174611568173034,0.82,0.008873636207392618,1,92,455,1.0,0.15481203765091714,-8.045192893047236,1104.7746687652873,1.0,0.09494981968367638,0.42131122128614235,1.0,1.0,0.0
9613,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.4989285294770197,0.0,0.16173858668644905,0.1262561302474317,0.24257577143287617,0.7574242285641808,0.34041680544034414,0.9954701589076566,0.9864230498199595,0.9601771242628608,0.3868490191796201,1.4098364957989056,0.8800083007696671,0.13999457582712435,0.9819305820602372,455,0.00958818546674229,0.82,0.012289801454019332,1,96,455,1.0,0.16267971806182138,-41.968409661338136,1027.0240308441057,1.0,0.1446499302152513,0.4182340886773727,1.0,1.0,0.0
9614,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.522165861127031,0.0,0.14770570207540273,0.0864720688837249,0.3089816326708537,0.6910183673254432,0.27037495694850955,0.9973131495972807,0.98533332851668,0.9506214845609399,0.3645211365530187,1.3088863050674908,0.8161097173067842,0.14234704001764154,0.9864907306706123,426,0.01008260542196293,0.79,0.008631815334330595,1,102,426,1.0,0.21131830482406747,25.971798290786474,1073.155203415269,1.0,0.10455597418369038,0.5327269528807823,1.0,1.0,0.0
9615,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.542254826721982,0.0,0.1930496002803163,0.12172717803010721,0.2915548837405281,0.7084451162563897,0.3392623398909697,0.7745090035915744,0.9893400498736005,0.9562796524342202,0.3894109184694888,1.3038989338891736,0.7933641405249712,0.1147072991335425,0.9808873441337693,508,0.02006717398545739,0.78,0.011803824838290634,2,253,508,1.0,0.17866513744291584,90.93524242428586,916.7594712524656,1.0,0.23410996905487205,0.5026808340353933,1.0,1.0,0.0
9616,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,0.0,0.5383958100129373,0.0,0.20724262688160205,0.17951717372730602,0.26508130632971055,0.7349186936680605,0.33256884899763306,0.8859490746090765,0.9745767872809724,0.9304986912630743,0.3799348711124624,1.24546457828307,0.8232436519362727,0.13117686500929623,0.9856997341687079,478,0.014402098506110652,0.74,0.0050919936540394185,2,160,478,1.0,0.13167532706645518,32.83244562621739,1102.01178475513,1.0,0.2746614736299742,0.4570367350512251,1.0,1.0,0.0
9617,governance,W4_scavenger_catastrophe,consequence_plus_diversity,audit_no_intervention,2,8,4.0,0.62,0.5,1.0,0.0,0.49223806794358915,0.0,0.14515942881726557,0.08674945918899532,0.2503036985024826,0.7496963014946545,0.30526097539105046,0.9972597850561127,0.9758290668829682,0.9225277245142859,0.38686691704900267,1.2451358531917867,0.8426205804309214,0.14287413310621794,0.9889170996221401,464,0.0096583788258316,0.81,0.006485528010472924,1,101,464,1.0,0.16032079120594647,-133.54311246915213,1133.1076459100136,1.0,0.0972809077318699,0.43155810086634927,1.0,1.0,0.0
